frequency,Vgate,Ir,Ii,Vr,Vi,C_gg
2238720000.0,0.2,-5.702903000000001e-16,-7.751162e-10,0.001,0.0,5.510451271289226e-17
2511890000.0,0.2,-6.620138e-16,-8.696947e-10,0.001,0.0,5.5104407631633145e-17
2818380000.0,0.2,-7.769393000000001e-16,-9.758135e-10,0.001,0.0,5.5104543056934554e-17
3162280000.0,0.2,-9.217887e-16,-1.0949e-09,0.001,0.0,5.510541355962034e-17
3548130000.0,0.2,-1.1037e-15,-1.2285e-09,0.001,0.0,5.510560424460023e-17
3981070000.0,0.2,-1.3334e-15,-1.3784000000000001e-09,0.001,0.0,5.5105580549417256e-17
4466840000.0,0.2,-1.6220000000000003e-15,-1.5466e-09,0.001,0.0,5.510585447115306e-17
5011870000.0,0.2,-1.9856e-15,-1.7353000000000002e-09,0.001,0.0,5.510549410646446e-17
5623410000.0,0.2,-2.4436e-15,-1.947e-09,0.001,0.0,5.5104407147961866e-17
6309570000.0,0.2,-3.0197e-15,-2.1846e-09,0.001,0.0,5.510516385087329e-17
7079460000.0,0.2,-3.7453e-15,-2.4511e-09,0.001,0.0,5.5103734043633927e-17
7943280000.0,0.2,-4.6586000000000004e-15,-2.7502000000000003e-09,0.001,0.0,5.510417919188681e-17
8912510000.0,0.2,-5.808500000000001e-15,-3.0858000000000002e-09,0.001,0.0,5.510460278787577e-17
10000000000.0,0.2,-7.2559e-15,-3.4623000000000003e-09,0.001,0.0,5.5104215946706934e-17
10.0,0.4,-6.0715000000000004e-18,-2.8708e-18,0.001,0.0,4.569020106282131e-17
11.22018,0.4,-6.0715000000000004e-18,-3.2211e-18,0.001,0.0,4.5690353202293024e-17
12.58925,0.4,-6.0715000000000004e-18,-3.614100000000001e-18,0.001,0.0,4.5689924326581737e-17
14.12538,0.4,-6.0715000000000004e-18,-4.055100000000001e-18,0.001,0.0,4.569004230200851e-17
15.84893,0.4,-6.0715000000000004e-18,-4.549900000000001e-18,0.001,0.0,4.56900923642047e-17
17.78279,0.4,-6.0715000000000004e-18,-5.105100000000001e-18,0.001,0.0,4.569035005071955e-17
19.95262,0.4,-6.0715000000000004e-18,-5.728e-18,0.001,0.0,4.5690215822803046e-17
22.38721,0.4,-6.0715000000000004e-18,-6.4269e-18,0.001,0.0,4.569005712446089e-17
25.11886,0.4,-6.0715000000000004e-18,-7.2111e-18,0.001,0.0,4.5690059585903434e-17
28.18383,0.4,-6.0715000000000004e-18,-8.091e-18,0.001,0.0,4.5690122476488296e-17
31.62278,0.4,-6.0715000000000004e-18,-9.0783e-18,0.001,0.0,4.569036371473835e-17
35.48134,0.4,-6.0715000000000004e-18,-1.0186000000000001e-17,0.001,0.0,4.5690276926802815e-17
39.81072,0.4,-6.0715000000000004e-18,-1.1428800000000002e-17,0.001,0.0,4.5689955208261835e-17
44.66836,0.4,-6.0715000000000004e-18,-1.28234e-17,0.001,0.0,4.5690226756581414e-17
50.11872,0.4,-6.0715000000000004e-18,-1.43881e-17,0.001,0.0,4.569025778592309e-17
56.23413,0.4,-6.0715000000000004e-18,-1.61437e-17,0.001,0.0,4.56902179297987e-17
63.09573,0.4,-6.0715000000000004e-18,-1.8113499999999998e-17,0.001,0.0,4.569014514445028e-17
70.79458,0.4,-6.0715000000000004e-18,-2.03237e-17,0.001,0.0,4.569018301848466e-17
79.43282,0.4,-6.0715000000000004e-18,-2.28036e-17,0.001,0.0,4.5690253226441467e-17
89.12509,0.4,-6.0715000000000004e-18,-2.5586e-17,0.001,0.0,4.56901459953559e-17
100.0,0.4,-6.0715000000000004e-18,-2.8708e-17,0.001,0.0,4.569020106282131e-17
112.20185,0.4,-6.0715000000000004e-18,-3.22109e-17,0.001,0.0,4.569019099452221e-17
125.89254,0.4,-6.0715000000000004e-18,-3.61412e-17,0.001,0.0,4.5690162651995166e-17
141.25375,0.4,-6.0715000000000004e-18,-4.05511e-17,0.001,0.0,4.569017114812001e-17
158.48932,0.4,-6.0715000000000004e-18,-4.54991e-17,0.001,0.0,4.569018701848463e-17
177.82794,0.4,-6.0715000000000004e-18,-5.105080000000001e-17,0.001,0.0,4.569016077448645e-17
199.52623,0.4,-6.0715000000000004e-18,-5.72799e-17,0.001,0.0,4.569012918657088e-17
223.87211,0.4,-6.0715000000000004e-18,-6.42691e-17,0.001,0.0,4.5690126175463884e-17
251.18864,0.4,-6.0715000000000004e-18,-7.21112e-17,0.001,0.0,4.5690179031536946e-17
281.83829,0.4,-6.0715000000000004e-18,-8.091010000000001e-17,0.001,0.0,4.5690180567940447e-17
316.22777,0.4,-6.0715000000000004e-18,-9.07826e-17,0.001,0.0,4.5690166732460905e-17
354.81339,0.4,-6.0715000000000004e-18,-1.0185970000000001e-16,0.001,0.0,4.569014364665756e-17
398.10717,0.4,-6.0715000000000004e-18,-1.142885e-16,0.001,0.0,4.5690158540872504e-17
446.68359,0.4,-6.0715000000000004e-18,-1.2823380000000002e-16,0.001,0.0,4.5690156518750766e-17
501.18723,0.4,-6.0715000000000004e-18,-1.438807e-16,0.001,0.0,4.569015978424284e-17
562.34133,0.4,-6.0715000000000004e-18,-1.6143680000000003e-16,0.001,0.0,4.5690158887908336e-17
630.95734,0.4,-6.0715000000000004e-18,-1.81135e-16,0.001,0.0,4.569014224789026e-17
707.94578,0.4,-6.0715000000000004e-18,-2.0323690000000002e-16,0.001,0.0,4.569016182803325e-17
794.32823,0.4,-6.0715000000000004e-18,-2.2803550000000003e-16,0.001,0.0,4.5690151318721106e-17
891.25094,0.4,-6.0715000000000004e-18,-2.558601e-16,0.001,0.0,4.5690161802226717e-17
1000.0,0.4,-6.0715000000000004e-18,-2.8707970000000003e-16,0.001,0.0,4.569015331633839e-17
1122.02,0.4,-6.0715000000000004e-18,-3.221087e-16,0.001,0.0,4.56900873584289e-17
1258.93,0.4,-6.0715000000000004e-18,-3.6141190000000004e-16,0.001,0.0,4.568998306278647e-17
1412.54,0.4,-6.0715000000000004e-18,-4.0551090000000004e-16,0.001,0.0,4.569007901556294e-17
1584.8899999999999,0.4,-6.0715000000000004e-18,-4.549907e-16,0.001,0.0,4.569024914400472e-17
1778.28,0.4,-6.0715000000000004e-18,-5.105079000000001e-16,0.001,0.0,4.5690136408475047e-17
