frequency,Vgate,Ir,Ii,Vr,Vi,C_gg
125.89254,0.8,-7.932023000000001e-16,-2.1235700000000002e-17,0.001,0.0,2.6846440821803753e-17
141.25375,0.8,-7.932023000000001e-16,-2.38269e-17,0.001,0.0,2.6846500808341594e-17
158.48932,0.8,-7.932023000000001e-16,-2.6734200000000004e-17,0.001,0.0,2.6846478233406197e-17
177.82794,0.8,-7.932023000000001e-16,-2.9996200000000007e-17,0.001,0.0,2.6846419656962293e-17
199.52623,0.8,-7.932023000000001e-16,-3.36563e-17,0.001,0.0,2.684642771621434e-17
223.87211,0.8,-7.932023000000001e-16,-3.7763e-17,0.001,0.0,2.6846435297274158e-17
251.18864,0.8,-7.932023000000001e-16,-4.237080000000001e-17,0.001,0.0,2.6846446012678284e-17
281.83829,0.8,-7.932023000000001e-16,-4.75408e-17,0.001,0.0,2.6846434948718922e-17
316.22777,0.8,-7.932023000000001e-16,-5.334170000000001e-17,0.001,0.0,2.6846456994984833e-17
354.81339,0.8,-7.932023000000001e-16,-5.98503e-17,0.001,0.0,2.6846425075820455e-17
398.10717,0.8,-7.932023000000001e-16,-6.715320000000001e-17,0.001,0.0,2.6846448719922998e-17
446.68359,0.8,-7.932023000000001e-16,-7.53471e-17,0.001,0.0,2.6846438241976494e-17
501.18723,0.8,-7.932023000000001e-16,-8.45409e-17,0.001,0.0,2.684645841522661e-17
562.34133,0.8,-7.932023000000001e-16,-9.48564e-17,0.001,0.0,2.6846443856264418e-17
630.95734,0.8,-7.932023000000001e-16,-1.064306e-16,0.001,0.0,2.684643637910017e-17
707.94578,0.8,-7.932023000000001e-16,-1.194171e-16,0.001,0.0,2.6846436961174024e-17
794.32823,0.8,-7.932023000000001e-16,-1.3398820000000001e-16,0.001,0.0,2.6846438966402454e-17
891.25094,0.8,-7.932023000000001e-16,-1.503373e-16,0.001,0.0,2.6846450704544782e-17
1000.0,0.8,-7.932023000000001e-16,-1.686812e-16,0.001,0.0,2.6846446786672616e-17
1122.02,0.8,-7.932023000000001e-16,-1.892634e-16,0.001,0.0,2.6846407066165154e-17
1258.93,0.8,-7.932023000000001e-16,-2.12357e-16,0.001,0.0,2.6846342727685907e-17
1412.54,0.8,-7.932023000000001e-16,-2.382685e-16,0.001,0.0,2.684639695731892e-17
1584.8899999999999,0.8,-7.932023000000001e-16,-2.673417e-16,0.001,0.0,2.684650231220499e-17
1778.28,0.8,-7.932023000000001e-16,-2.9996230000000003e-16,0.001,0.0,2.684643744866615e-17
1995.26,0.8,-7.932023000000001e-16,-3.365632e-16,0.001,0.0,2.684647461625362e-17
2238.72,0.8,-7.932023000000001e-16,-3.7763020000000005e-16,0.001,0.0,2.6846462706716816e-17
2511.8900000000003,0.8,-7.932023000000001e-16,-4.2370800000000005e-16,0.001,0.0,2.6846407536787355e-17
2818.38,0.8,-7.932023000000001e-16,-4.754082000000001e-16,0.001,0.0,2.6846473866696617e-17
3162.28,0.8,-7.932023000000001e-16,-5.334168e-16,0.001,0.0,2.6846427403095522e-17
3548.13,0.8,-7.932023000000001e-16,-5.985035000000001e-16,0.001,0.0,2.6846477012623605e-17
3981.0699999999997,0.8,-7.932023000000001e-16,-6.715319e-16,0.001,0.0,2.6846456186123922e-17
4466.84,0.8,-7.932023000000001e-16,-7.534712e-16,0.001,0.0,2.6846420726370788e-17
5011.87,0.8,-7.932023000000001e-16,-8.454086e-16,0.001,0.0,2.6846458033109184e-17
5623.41,0.8,-7.932023000000001e-16,-9.485641e-16,0.001,0.0,2.6846462440852602e-17
6309.57,0.8,-7.932023000000001e-16,-1.0643000000000002e-15,0.001,0.0,2.6846299499443583e-17
7079.46,0.8,-7.932023000000001e-16,-1.1942e-15,0.001,0.0,2.6847080573990303e-17
7943.28,0.8,-7.932023000000001e-16,-1.3399000000000001e-15,0.001,0.0,2.684680739553819e-17
8912.509999999998,0.8,-7.932023000000001e-16,-1.5034000000000001e-15,0.001,0.0,2.684693104909341e-17
10000.0,0.8,-7.932023000000001e-16,-1.6868000000000001e-15,0.001,0.0,2.6846255800740908e-17
11220.179999999998,0.8,-7.932023000000001e-16,-1.8926e-15,0.001,0.0,2.6845972639986273e-17
12589.25,0.8,-7.932023000000001e-16,-2.1236000000000004e-15,0.001,0.0,2.684682861567997e-17
14125.38,0.8,-7.932023000000001e-16,-2.3827e-15,0.001,0.0,2.684660397844582e-17
15848.929999999998,0.8,-7.932023000000001e-16,-2.6734e-15,0.001,0.0,2.684628078121823e-17
17782.789999999997,0.8,-7.932023000000001e-16,-2.9996000000000005e-15,0.001,0.0,2.6846246696859682e-17
19952.62,0.8,-7.932023000000001e-16,-3.3656000000000005e-15,0.001,0.0,2.684619245342632e-17
22387.21,0.8,-7.932023000000001e-16,-3.7763e-15,0.001,0.0,2.6846436496460453e-17
25118.86,0.8,-7.932023000000001e-16,-4.2371e-15,0.001,0.0,2.6846577009253995e-17
28183.83,0.8,-7.932023000000001e-16,-4.7541000000000005e-15,0.001,0.0,2.6846546936778277e-17
31622.78,0.8,-7.932023000000001e-16,-5.3342000000000006e-15,0.001,0.0,2.684660543572666e-17
35481.340000000004,0.8,-7.932023000000001e-16,-5.985000000000001e-15,0.001,0.0,2.6846289751316993e-17
39810.72,0.8,-7.932023000000001e-16,-6.715300000000001e-15,0.001,0.0,2.684636674104374e-17
44668.36,0.8,-7.932023000000001e-16,-7.5347e-15,0.001,0.0,2.68464020106067e-17
50118.72,0.8,-7.932023000000001e-16,-8.454100000000001e-15,0.001,0.0,2.6846491777786678e-17
56234.13,0.8,-7.932023000000001e-16,-9.485600000000001e-15,0.001,0.0,2.684633207969044e-17
63095.73,0.8,-7.932023000000001e-16,-1.0643100000000001e-14,0.001,0.0,2.6846538978491116e-17
70794.58,0.8,-7.932023000000001e-16,-1.1941700000000002e-14,0.001,0.0,2.6846413721509287e-17
79432.82,0.8,-7.932023000000001e-16,-1.33988e-14,0.001,0.0,2.684639990749022e-17
89125.09,0.8,-7.932023000000001e-16,-1.50337e-14,0.001,0.0,2.6846398336996094e-17
100000.0,0.8,-7.932023000000001e-16,-1.68681e-14,0.001,0.0,2.6846414955684e-17
112201.84999999999,0.8,-7.932023000000001e-16,-1.89263e-14,0.001,0.0,2.6846386217697294e-17
125892.54,0.8,-7.932023000000001e-16,-2.1235700000000004e-14,0.001,0.0,2.684644082180376e-17
141253.75,0.8,-7.932023000000001e-16,-2.38269e-14,0.001,0.0,2.6846500808341594e-17
158489.31999999998,0.8,-7.932023000000001e-16,-2.6734200000000004e-14,0.001,0.0,2.68464782334062e-17
177827.94,0.8,-7.932023000000001e-16,-2.99962e-14,0.001,0.0,2.684641965696229e-17
199526.23,0.8,-7.932023000000001e-16,-3.36563e-14,0.001,0.0,2.684642771621434e-17
223872.11,0.8,-7.932023000000001e-16,-3.7763000000000004e-14,0.001,0.0,2.6846435297274167e-17
251188.63999999998,0.8,-7.932023000000001e-16,-4.237080000000001e-14,0.001,0.0,2.6846446012678284e-17
281838.29,0.8,-7.932023000000001e-16,-4.75408e-14,0.001,0.0,2.6846434948718922e-17
316227.77,0.8,-7.932023000000001e-16,-5.3341700000000006e-14,0.001,0.0,2.684645699498483e-17
354813.39,0.8,-7.932023000000001e-16,-5.98503e-14,0.001,0.0,2.6846425075820455e-17
398107.17,0.8,-7.932023000000001e-16,-6.71532e-14,0.001,0.0,2.6846448719922998e-17
446683.58999999997,0.8,-7.932023000000001e-16,-7.534710000000001e-14,0.001,0.0,2.6846438241976497e-17
501187.23,0.8,-7.932023000000001e-16,-8.45409e-14,0.001,0.0,2.684645841522661e-17
562341.33,0.8,-7.932023000000001e-16,-9.48564e-14,0.001,0.0,2.684644385626442e-17
630957.3400000001,0.8,-7.932023000000001e-16,-1.0643060000000001e-13,0.001,0.0,2.684643637910017e-17
707945.78,0.8,-7.932023000000001e-16,-1.194171e-13,0.001,0.0,2.6846436961174027e-17
794328.23,0.8,-7.932023000000001e-16,-1.3398820000000001e-13,0.001,0.0,2.6846438966402457e-17
891250.9400000001,0.8,-7.932023000000001e-16,-1.503373e-13,0.001,0.0,2.684645070454478e-17
1000000.0,0.8,-7.932023000000001e-16,-1.686812e-13,0.001,0.0,2.684644678667262e-17
1122020.0,0.8,-7.932023000000001e-16,-1.892634e-13,0.001,0.0,2.684640706616515e-17
1258930.0,0.8,-7.932023000000001e-16,-2.1235700000000003e-13,0.001,0.0,2.684634272768591e-17
1412540.0,0.8,-7.932023000000001e-16,-2.382685e-13,0.001,0.0,2.684639695731892e-17
1584890.0,0.8,-7.932023000000001e-16,-2.673417e-13,0.001,0.0,2.6846502312204986e-17
1778280.0,0.8,-7.932023000000001e-16,-2.9996230000000003e-13,0.001,0.0,2.6846437448666148e-17
1995260.0,0.8,-7.932023000000001e-16,-3.365632e-13,0.001,0.0,2.6846474616253616e-17
2238720.0,0.8,-7.932023000000001e-16,-3.7763020000000004e-13,0.001,0.0,2.6846462706716816e-17
2511890.0,0.8,-7.932023000000001e-16,-4.237080000000001e-13,0.001,0.0,2.684640753678736e-17
2818380.0,0.8,-7.932023000000001e-16,-4.754082000000001e-13,0.001,0.0,2.6846473866696617e-17
3162280.0,0.8,-7.932023000000001e-16,-5.334168e-13,0.001,0.0,2.6846427403095526e-17
3548130.0,0.8,-7.932023000000001e-16,-5.985035000000001e-13,0.001,0.0,2.6846477012623608e-17
3981070.0,0.8,-7.932023000000001e-16,-6.715319e-13,0.001,0.0,2.6846456186123915e-17
4466840.0,0.8,-7.932023000000001e-16,-7.534712e-13,0.001,0.0,2.6846420726370785e-17
5011870.0,0.8,-7.932023000000001e-16,-8.454086e-13,0.001,0.0,2.6846458033109184e-17
5623410.0,0.8,-7.932023000000001e-16,-9.485641e-13,0.001,0.0,2.6846462440852605e-17
6309570.0,0.8,-7.932023000000001e-16,-1.0643e-12,0.001,0.0,2.6846299499443574e-17
7079460.0,0.8,-7.932023000000001e-16,-1.1942e-12,0.001,0.0,2.6847080573990303e-17
7943280.0,0.8,-7.932023000000001e-16,-1.3399e-12,0.001,0.0,2.6846807395538182e-17
8912510.0,0.8,-7.932023000000001e-16,-1.5034e-12,0.001,0.0,2.6846931049093406e-17
10000000.0,0.8,-7.932023000000001e-16,-1.6868e-12,0.001,0.0,2.6846255800740908e-17
11220180.0,0.8,-7.932023000000001e-16,-1.8926e-12,0.001,0.0,2.6845972639986263e-17
12589250.0,0.8,-7.932023000000001e-16,-2.1236e-12,0.001,0.0,2.6846828615679962e-17
14125380.0,0.8,-7.932023000000001e-16,-2.3827e-12,0.001,0.0,2.6846603978445822e-17
15848930.0,0.8,-7.932023000000001e-16,-2.6734e-12,0.001,0.0,2.6846280781218226e-17
17782790.0,0.8,-7.932023000000001e-16,-2.9996e-12,0.001,0.0,2.6846246696859673e-17
19952620.0,0.8,-7.932023000000001e-16,-3.3656e-12,0.001,0.0,2.6846192453426314e-17
22387210.0,0.8,-7.932023000000001e-16,-3.7762999999999996e-12,0.001,0.0,2.684643649646045e-17
25118860.0,0.8,-7.932023000000001e-16,-4.237099999999999e-12,0.001,0.0,2.684657700925399e-17
28183830.0,0.8,-7.932023000000001e-16,-4.7541000000000005e-12,0.001,0.0,2.6846546936778277e-17
31622780.0,0.8,-7.932023000000001e-16,-5.3342e-12,0.001,0.0,2.684660543572665e-17
35481340.0,0.8,-7.932023000000001e-16,-5.985e-12,0.001,0.0,2.6846289751316993e-17
39810720.0,0.8,-7.932023000000001e-16,-6.7153e-12,0.001,0.0,2.6846366741043738e-17
44668360.0,0.8,-7.932023000000001e-16,-7.5347e-12,0.001,0.0,2.6846402010606698e-17
50118720.0,0.8,-7.932023000000001e-16,-8.4541e-12,0.001,0.0,2.684649177778667e-17
56234130.0,0.8,-7.932023000000001e-16,-9.485599999999999e-12,0.001,0.0,2.6846332079690437e-17
63095730.0,0.8,-7.932023000000001e-16,-1.0643100000000001e-11,0.001,0.0,2.684653897849112e-17
70794580.0,0.8,-7.932023000000001e-16,-1.19417e-11,0.001,0.0,2.684641372150928e-17
79432820.0,0.8,-7.932023000000001e-16,-1.3398799999999999e-11,0.001,0.0,2.6846399907490216e-17
89125090.0,0.8,-7.932023000000001e-16,-1.50337e-11,0.001,0.0,2.684639833699609e-17
100000000.0,0.8,-7.932023000000001e-16,-1.6868099999999998e-11,0.001,0.0,2.6846414955683997e-17
112201850.0,0.8,-7.932023000000001e-16,-1.89263e-11,0.001,0.0,2.684638621769729e-17
125892540.0,0.8,-7.932023000000001e-16,-2.1235700000000002e-11,0.001,0.0,2.6846440821803753e-17
141253750.0,0.8,-7.93636e-16,-2.3826899999999997e-11,0.001,0.0,2.684650080834159e-17
158489320.0,0.8,-7.93636e-16,-2.6734200000000002e-11,0.001,0.0,2.6846478233406194e-17
177827940.0,0.8,-7.93636e-16,-2.9996200000000003e-11,0.001,0.0,2.6846419656962296e-17
199526230.0,0.8,-7.93636e-16,-3.36563e-11,0.001,0.0,2.6846427716214344e-17
223872110.0,0.8,-7.93636e-16,-3.7763e-11,0.001,0.0,2.684643529727416e-17
251188640.0,0.8,-7.940697000000001e-16,-4.23708e-11,0.001,0.0,2.6846446012678278e-17
281838290.0,0.8,-7.940697000000001e-16,-4.7540799999999995e-11,0.001,0.0,2.6846434948718916e-17
316227770.0,0.8,-7.940697000000001e-16,-5.33417e-11,0.001,0.0,2.6846456994984827e-17
354813390.0,0.8,-7.940697000000001e-16,-5.98503e-11,0.001,0.0,2.684642507582046e-17
398107170.0,0.8,-7.949370000000001e-16,-6.71532e-11,0.001,0.0,2.6846448719922992e-17
446683590.0,0.8,-7.958044e-16,-7.53471e-11,0.001,0.0,2.684643824197649e-17
501187230.0,0.8,-7.966718000000001e-16,-8.454089999999999e-11,0.001,0.0,2.6846458415226606e-17
562341330.0,0.8,-7.971054000000001e-16,-9.485639999999999e-11,0.001,0.0,2.6846443856264412e-17
630957340.0,0.8,-7.979728e-16,-1.064306e-10,0.001,0.0,2.6846436379100174e-17
707945780.0,0.8,-8.001412000000001e-16,-1.194171e-10,0.001,0.0,2.6846436961174024e-17
794328230.0,0.8,-8.014422000000001e-16,-1.3398820000000002e-10,0.001,0.0,2.6846438966402457e-17
891250940.0,0.8,-8.040443000000001e-16,-1.5033729999999999e-10,0.001,0.0,2.684645070454478e-17
1000000000.0,0.8,-8.062127000000001e-16,-1.6868119999999997e-10,0.001,0.0,2.684644678667261e-17
1122020000.0,0.8,-8.105495e-16,-1.892634e-10,0.001,0.0,2.6846407066165154e-17
1258930000.0,0.8,-8.14019e-16,-2.12357e-10,0.001,0.0,2.684634272768591e-17
1412540000.0,0.8,-8.196568000000001e-16,-2.382685e-10,0.001,0.0,2.6846396957318917e-17
1584890000.0,0.8,-8.270294000000001e-16,-2.673417e-10,0.001,0.0,2.684650231220498e-17
1778280000.0,0.8,-8.35703e-16,-2.9996230000000003e-10,0.001,0.0,2.684643744866615e-17
1995260000.0,0.8,-8.465451000000001e-16,-3.365632e-10,0.001,0.0,2.6846474616253616e-17
2238720000.0,0.8,-8.599892e-16,-3.776302e-10,0.001,0.0,2.6846462706716807e-17
2511890000.0,0.8,-8.777701e-16,-4.23708e-10,0.001,0.0,2.6846407536787355e-17
2818380000.0,0.8,-8.994541000000001e-16,-4.754082000000001e-10,0.001,0.0,2.6846473866696614e-17
3162280000.0,0.8,-9.272097e-16,-5.334167999999999e-10,0.001,0.0,2.6846427403095522e-17
3548130000.0,0.8,-9.623378000000002e-16,-5.985035e-10,0.001,0.0,2.6846477012623602e-17
3981070000.0,0.8,-1.0057000000000002e-15,-6.715318999999999e-10,0.001,0.0,2.684645618612392e-17
4466840000.0,0.8,-1.0603e-15,-7.534712e-10,0.001,0.0,2.6846420726370785e-17
5011870000.0,0.8,-1.1297e-15,-8.454085999999999e-10,0.001,0.0,2.684645803310918e-17
5623410000.0,0.8,-1.2165e-15,-9.485641e-10,0.001,0.0,2.68464624408526e-17
6309570000.0,0.8,-1.3266000000000001e-15,-1.0643000000000001e-09,0.001,0.0,2.684629949944358e-17
7079460000.0,0.8,-1.4645e-15,-1.1942e-09,0.001,0.0,2.6847080573990306e-17
7943280000.0,0.8,-1.6384000000000002e-15,-1.3399e-09,0.001,0.0,2.684680739553819e-17
8912510000.0,0.8,-1.857e-15,-1.5034000000000002e-09,0.001,0.0,2.684693104909341e-17
10000000000.0,0.8,-2.1328000000000003e-15,-1.6868000000000002e-09,0.001,0.0,2.684625580074091e-17
