frequency,Vgate,Ir,Ii,Vr,Vi,C_gg
63.09573,0.8,-8.63242e-14,-1.6546e-17,0.001,0.0,4.173622665746954e-17
70.79458,0.8,-8.63242e-14,-1.8564900000000002e-17,0.001,0.0,4.173618380117134e-17
79.43282,0.8,-8.63242e-14,-2.0830200000000002e-17,0.001,0.0,4.173626588597507e-17
89.12509,0.8,-8.63242e-14,-2.33718e-17,0.001,0.0,4.173614297562179e-17
100.0,0.8,-8.63242e-14,-2.6223600000000003e-17,0.001,0.0,4.1736155656646274e-17
112.20185,0.8,-8.63242e-14,-2.9423400000000003e-17,0.001,0.0,4.173620624410447e-17
125.89254,0.8,-8.63242e-14,-3.30136e-17,0.001,0.0,4.173621113100582e-17
141.25375,0.8,-8.63242e-14,-3.7041900000000003e-17,0.001,0.0,4.173624761477609e-17
158.48932,0.8,-8.63242e-14,-4.15616e-17,0.001,0.0,4.173615031478536e-17
177.82794,0.8,-8.63242e-14,-4.66329e-17,0.001,0.0,4.1736166688485765e-17
199.52623,0.8,-8.63242e-14,-5.2323e-17,0.001,0.0,4.17361872040445e-17
223.87211,0.8,-8.63242e-14,-5.870740000000001e-17,0.001,0.0,4.173620781111652e-17
251.18864,0.8,-8.63242e-14,-6.58708e-17,0.001,0.0,4.173621635682896e-17
281.83829,0.8,-8.63242e-14,-7.390819999999999e-17,0.001,0.0,4.1736186254268074e-17
316.22777,0.8,-8.63242e-14,-8.29264e-17,0.001,0.0,4.173620322091178e-17
354.81339,0.8,-8.63242e-14,-9.304490000000001e-17,0.001,0.0,4.173618071316613e-17
398.10717,0.8,-8.63242e-14,-1.043981e-16,0.001,0.0,4.173618290874289e-17
446.68359,0.8,-8.63242e-14,-1.171366e-16,0.001,0.0,4.1736184906587034e-17
501.18723,0.8,-8.63242e-14,-1.314295e-16,0.001,0.0,4.1736208229200606e-17
562.34133,0.8,-8.63242e-14,-1.474663e-16,0.001,0.0,4.173620065320891e-17
630.95734,0.8,-8.63242e-14,-1.6545990000000002e-16,0.001,0.0,4.1736198787212296e-17
707.94578,0.8,-8.63242e-14,-1.8564900000000003e-16,0.001,0.0,4.173618498024987e-17
794.32823,0.8,-8.63242e-14,-2.0830170000000002e-16,0.001,0.0,4.173620420042865e-17
891.25094,0.8,-8.63242e-14,-2.3371830000000004e-16,0.001,0.0,4.1736194674907755e-17
1000.0,0.8,-8.63242e-14,-2.622362e-16,0.001,0.0,4.1736187487634886e-17
1122.02,0.8,-8.63242e-14,-2.9423390000000004e-16,0.001,0.0,4.17361362633522e-17
1258.93,0.8,-8.63242e-14,-3.301359e-16,0.001,0.0,4.1736045989126994e-17
1412.54,0.8,-8.63242e-14,-3.7041850000000004e-16,0.001,0.0,4.1736117410965526e-17
1584.8899999999999,0.8,-8.63242e-14,-4.1561640000000004e-16,0.001,0.0,4.1736274750965955e-17
1778.28,0.8,-8.63242e-14,-4.663293000000001e-16,0.001,0.0,4.173617945631925e-17
1995.26,0.8,-8.63242e-14,-5.232301e-16,0.001,0.0,4.173624329133382e-17
2238.72,0.8,-8.63242e-14,-5.870738e-16,0.001,0.0,4.173621409990653e-17
2511.8900000000003,0.8,-8.63242e-14,-6.587077000000001e-16,0.001,0.0,4.1736137532970503e-17
2818.38,0.8,-8.63242e-14,-7.390822e-16,0.001,0.0,4.173624049320276e-17
3162.28,0.8,-8.63242e-14,-8.292638e-16,0.001,0.0,4.173616279936276e-17
3548.13,0.8,-8.63242e-14,-9.304493e-16,0.001,0.0,4.173624004514881e-17
3981.0699999999997,0.8,-8.63242e-14,-1.0440000000000002e-15,0.001,0.0,4.173696031165962e-17
4466.84,0.8,-8.63242e-14,-1.1714e-15,0.001,0.0,4.1737358028907734e-17
5011.87,0.8,-8.63242e-14,-1.3143e-15,0.001,0.0,4.173638616039085e-17
5623.41,0.8,-8.63242e-14,-1.4747e-15,0.001,0.0,4.173727232722104e-17
6309.57,0.8,-8.63242e-14,-1.6546000000000001e-15,0.001,0.0,4.173624650171883e-17
7079.46,0.8,-8.63242e-14,-1.8565e-15,0.001,0.0,4.1736396822653665e-17
7943.28,0.8,-8.63242e-14,-2.0830000000000005e-15,0.001,0.0,4.1735875666024377e-17
8912.509999999998,0.8,-8.63242e-14,-2.3372e-15,0.001,0.0,4.1736495442291553e-17
10000.0,0.8,-8.63242e-14,-2.6224e-15,0.001,0.0,4.173679227641864e-17
11220.179999999998,0.8,-8.63242e-14,-2.9423e-15,0.001,0.0,4.1735657454629405e-17
12589.25,0.8,-8.63242e-14,-3.3014000000000004e-15,0.001,0.0,4.173673007713592e-17
14125.38,0.8,-8.63242e-14,-3.7042000000000005e-15,0.001,0.0,4.1736345514315284e-17
15848.929999999998,0.8,-8.63242e-14,-4.156200000000001e-15,0.001,0.0,4.173655726150192e-17
17782.789999999997,0.8,-8.63242e-14,-4.6633e-15,0.001,0.0,4.17362655758987e-17
19952.62,0.8,-8.63242e-14,-5.232300000000001e-15,0.001,0.0,4.173619347933876e-17
22387.21,0.8,-8.63242e-14,-5.8707000000000005e-15,0.001,0.0,4.1735925307780204e-17
25118.86,0.8,-8.63242e-14,-6.587100000000001e-15,0.001,0.0,4.173634972449482e-17
28183.83,0.8,-8.63242e-14,-7.3908e-15,0.001,0.0,4.173607183280555e-17
31622.78,0.8,-8.63242e-14,-8.2926e-15,0.001,0.0,4.1735997944641536e-17
35481.340000000004,0.8,-8.63242e-14,-9.304500000000001e-15,0.001,0.0,4.173622439283692e-17
39810.72,0.8,-8.63242e-14,-1.04398e-14,0.001,0.0,4.1736139785735326e-17
44668.36,0.8,-8.63242e-14,-1.1713700000000001e-14,0.001,0.0,4.173632649364192e-17
50118.72,0.8,-8.63242e-14,-1.31429e-14,0.001,0.0,4.173605194950053e-17
56234.13,0.8,-8.63242e-14,-1.4746600000000003e-14,0.001,0.0,4.173611797317651e-17
63095.73,0.8,-8.63242e-14,-1.6546e-14,0.001,0.0,4.173622665746953e-17
70794.58,0.8,-8.63242e-14,-1.8564900000000003e-14,0.001,0.0,4.1736183801171334e-17
79432.82,0.8,-8.63242e-14,-2.0830200000000003e-14,0.001,0.0,4.173626588597508e-17
89125.09,0.8,-8.63242e-14,-2.3371800000000003e-14,0.001,0.0,4.17361429756218e-17
100000.0,0.8,-8.63242e-14,-2.6223600000000003e-14,0.001,0.0,4.1736155656646274e-17
112201.84999999999,0.8,-8.63242e-14,-2.94234e-14,0.001,0.0,4.173620624410448e-17
125892.54,0.8,-8.63242e-14,-3.30136e-14,0.001,0.0,4.173621113100582e-17
141253.75,0.8,-8.63242e-14,-3.7041900000000004e-14,0.001,0.0,4.17362476147761e-17
158489.31999999998,0.8,-8.63242e-14,-4.1561600000000004e-14,0.001,0.0,4.173615031478537e-17
177827.94,0.8,-8.63242e-14,-4.66329e-14,0.001,0.0,4.1736166688485765e-17
199526.23,0.8,-8.63242e-14,-5.232300000000001e-14,0.001,0.0,4.1736187204044506e-17
223872.11,0.8,-8.63242e-14,-5.870740000000001e-14,0.001,0.0,4.1736207811116535e-17
251188.63999999998,0.8,-8.63242e-14,-6.587080000000001e-14,0.001,0.0,4.173621635682896e-17
281838.29,0.8,-8.63242e-14,-7.390819999999999e-14,0.001,0.0,4.1736186254268074e-17
316227.77,0.8,-8.63242e-14,-8.292640000000001e-14,0.001,0.0,4.1736203220911787e-17
354813.39,0.8,-8.63242e-14,-9.30449e-14,0.001,0.0,4.1736180713166126e-17
398107.17,0.8,-8.63242e-14,-1.043981e-13,0.001,0.0,4.173618290874289e-17
446683.58999999997,0.8,-8.63242e-14,-1.171366e-13,0.001,0.0,4.173618490658703e-17
501187.23,0.8,-8.63242e-14,-1.314295e-13,0.001,0.0,4.1736208229200606e-17
562341.33,0.8,-8.63242e-14,-1.474663e-13,0.001,0.0,4.1736200653208915e-17
630957.3400000001,0.8,-8.63242e-14,-1.6545990000000003e-13,0.001,0.0,4.1736198787212296e-17
707945.78,0.8,-8.63242e-14,-1.8564900000000003e-13,0.001,0.0,4.173618498024987e-17
794328.23,0.8,-8.63242e-14,-2.0830170000000003e-13,0.001,0.0,4.1736204200428657e-17
891250.9400000001,0.8,-8.63242e-14,-2.337183e-13,0.001,0.0,4.173619467490775e-17
1000000.0,0.8,-8.63242e-14,-2.6223620000000003e-13,0.001,0.0,4.173618748763489e-17
1122020.0,0.8,-8.63242e-14,-2.9423390000000003e-13,0.001,0.0,4.173613626335219e-17
1258930.0,0.8,-8.63242e-14,-3.301359e-13,0.001,0.0,4.1736045989127e-17
1412540.0,0.8,-8.63242e-14,-3.7041850000000004e-13,0.001,0.0,4.1736117410965526e-17
1584890.0,0.8,-8.63242e-14,-4.1561640000000004e-13,0.001,0.0,4.1736274750965943e-17
1778280.0,0.8,-8.63242e-14,-4.663293e-13,0.001,0.0,4.173617945631924e-17
1995260.0,0.8,-8.63242e-14,-5.232301e-13,0.001,0.0,4.173624329133381e-17
2238720.0,0.8,-8.63242e-14,-5.870738e-13,0.001,0.0,4.173621409990653e-17
2511890.0,0.8,-8.63242e-14,-6.587077000000001e-13,0.001,0.0,4.173613753297051e-17
2818380.0,0.8,-8.63242e-14,-7.390822e-13,0.001,0.0,4.1736240493202765e-17
3162280.0,0.8,-8.63242e-14,-8.292638e-13,0.001,0.0,4.173616279936276e-17
3548130.0,0.8,-8.63242e-14,-9.304493000000001e-13,0.001,0.0,4.1736240045148815e-17
3981070.0,0.8,-8.63242e-14,-1.044e-12,0.001,0.0,4.173696031165961e-17
4466840.0,0.8,-8.63242e-14,-1.1714e-12,0.001,0.0,4.173735802890773e-17
5011870.0,0.8,-8.63242e-14,-1.3143e-12,0.001,0.0,4.173638616039084e-17
5623410.0,0.8,-8.63242e-14,-1.4747e-12,0.001,0.0,4.173727232722104e-17
6309570.0,0.8,-8.63242e-14,-1.6546e-12,0.001,0.0,4.173624650171882e-17
7079460.0,0.8,-8.63242e-14,-1.8565e-12,0.001,0.0,4.1736396822653665e-17
7943280.0,0.8,-8.63242e-14,-2.0830000000000003e-12,0.001,0.0,4.1735875666024364e-17
8912510.0,0.8,-8.63242e-14,-2.3372e-12,0.001,0.0,4.173649544229155e-17
10000000.0,0.8,-8.63242e-14,-2.6224e-12,0.001,0.0,4.173679227641863e-17
11220180.0,0.8,-8.63242e-14,-2.9422999999999997e-12,0.001,0.0,4.1735657454629387e-17
12589250.0,0.8,-8.63242e-14,-3.3014e-12,0.001,0.0,4.1736730077135915e-17
14125380.0,0.8,-8.63242e-14,-3.7042e-12,0.001,0.0,4.1736345514315284e-17
15848930.0,0.8,-8.63242e-14,-4.1562000000000004e-12,0.001,0.0,4.173655726150191e-17
17782790.0,0.8,-8.63242e-14,-4.663299999999999e-12,0.001,0.0,4.1736265575898686e-17
19952620.0,0.8,-8.63242e-14,-5.232300000000001e-12,0.001,0.0,4.1736193479338757e-17
22387210.0,0.8,-8.63242e-14,-5.8707e-12,0.001,0.0,4.1735925307780204e-17
25118860.0,0.8,-8.63242e-14,-6.5871000000000005e-12,0.001,0.0,4.173634972449482e-17
28183830.0,0.8,-8.63242e-14,-7.3908e-12,0.001,0.0,4.173607183280555e-17
31622780.0,0.8,-8.63242e-14,-8.2926e-12,0.001,0.0,4.173599794464153e-17
35481340.0,0.8,-8.63242e-14,-9.304500000000001e-12,0.001,0.0,4.1736224392836925e-17
39810720.0,0.8,-8.63242e-14,-1.04398e-11,0.001,0.0,4.173613978573532e-17
44668360.0,0.8,-8.63242e-14,-1.17137e-11,0.001,0.0,4.1736326493641906e-17
50118720.0,0.8,-8.63242e-14,-1.31429e-11,0.001,0.0,4.1736051949500526e-17
56234130.0,0.8,-8.63242e-14,-1.47466e-11,0.001,0.0,4.17361179731765e-17
63095730.0,0.8,-8.63242e-14,-1.6545999999999998e-11,0.001,0.0,4.173622665746954e-17
70794580.0,0.8,-8.63242e-14,-1.85649e-11,0.001,0.0,4.173618380117133e-17
79432820.0,0.8,-8.63242e-14,-2.08302e-11,0.001,0.0,4.1736265885975065e-17
89125090.0,0.8,-8.632460000000001e-14,-2.33718e-11,0.001,0.0,4.173614297562179e-17
100000000.0,0.8,-8.632460000000001e-14,-2.62236e-11,0.001,0.0,4.1736155656646274e-17
112201850.0,0.8,-8.632460000000001e-14,-2.94234e-11,0.001,0.0,4.173620624410447e-17
125892540.0,0.8,-8.632460000000001e-14,-3.3013599999999995e-11,0.001,0.0,4.1736211131005817e-17
141253750.0,0.8,-8.632460000000001e-14,-3.70419e-11,0.001,0.0,4.173624761477609e-17
158489320.0,0.8,-8.632500000000001e-14,-4.1561599999999996e-11,0.001,0.0,4.173615031478536e-17
177827940.0,0.8,-8.632500000000001e-14,-4.66329e-11,0.001,0.0,4.173616668848577e-17
199526230.0,0.8,-8.632500000000001e-14,-5.2323e-11,0.001,0.0,4.1736187204044506e-17
223872110.0,0.8,-8.632500000000001e-14,-5.87074e-11,0.001,0.0,4.173620781111651e-17
251188640.0,0.8,-8.632550000000001e-14,-6.58708e-11,0.001,0.0,4.1736216356828954e-17
281838290.0,0.8,-8.632630000000001e-14,-7.390819999999999e-11,0.001,0.0,4.173618625426807e-17
316227770.0,0.8,-8.632680000000002e-14,-8.29264e-11,0.001,0.0,4.1736203220911774e-17
354813390.0,0.8,-8.632760000000001e-14,-9.30449e-11,0.001,0.0,4.173618071316614e-17
398107170.0,0.8,-8.63289e-14,-1.043981e-10,0.001,0.0,4.1736182908742884e-17
446683590.0,0.8,-8.633020000000001e-14,-1.171366e-10,0.001,0.0,4.173618490658703e-17
501187230.0,0.8,-8.633150000000002e-14,-1.3142949999999998e-10,0.001,0.0,4.17362082292006e-17
562341330.0,0.8,-8.63337e-14,-1.474663e-10,0.001,0.0,4.17362006532089e-17
630957340.0,0.8,-8.63363e-14,-1.654599e-10,0.001,0.0,4.1736198787212296e-17
707945780.0,0.8,-8.633940000000001e-14,-1.85649e-10,0.001,0.0,4.1736184980249867e-17
794328230.0,0.8,-8.63433e-14,-2.0830170000000002e-10,0.001,0.0,4.1736204200428657e-17
891250940.0,0.8,-8.634850000000001e-14,-2.3371829999999997e-10,0.001,0.0,4.173619467490774e-17
1000000000.0,0.8,-8.63545e-14,-2.622362e-10,0.001,0.0,4.173618748763488e-17
1122020000.0,0.8,-8.63628e-14,-2.942339e-10,0.001,0.0,4.173613626335219e-17
1258930000.0,0.8,-8.637320000000001e-14,-3.301359e-10,0.001,0.0,4.1736045989127e-17
1412540000.0,0.8,-8.638580000000001e-14,-3.704185e-10,0.001,0.0,4.173611741096552e-17
1584890000.0,0.8,-8.64014e-14,-4.156164e-10,0.001,0.0,4.173627475096594e-17
1778280000.0,0.8,-8.64213e-14,-4.663293e-10,0.001,0.0,4.1736179456319245e-17
1995260000.0,0.8,-8.644730000000001e-14,-5.232301e-10,0.001,0.0,4.173624329133381e-17
2238720000.0,0.8,-8.6479e-14,-5.870738e-10,0.001,0.0,4.1736214099906526e-17
2511890000.0,0.8,-8.65193e-14,-6.587077e-10,0.001,0.0,4.17361375329705e-17
2818380000.0,0.8,-8.65705e-14,-7.390822e-10,0.001,0.0,4.1736240493202765e-17
3162280000.0,0.8,-8.66343e-14,-8.292638e-10,0.001,0.0,4.173616279936276e-17
3548130000.0,0.8,-8.67149e-14,-9.304493e-10,0.001,0.0,4.173624004514881e-17
3981070000.0,0.8,-8.681640000000001e-14,-1.0440000000000001e-09,0.001,0.0,4.1736960311659617e-17
4466840000.0,0.8,-8.694350000000001e-14,-1.1714000000000001e-09,0.001,0.0,4.1737358028907734e-17
5011870000.0,0.8,-8.710390000000001e-14,-1.3143000000000001e-09,0.001,0.0,4.173638616039085e-17
5623410000.0,0.8,-8.73056e-14,-1.4747e-09,0.001,0.0,4.1737272327221046e-17
6309570000.0,0.8,-8.75602e-14,-1.6546000000000003e-09,0.001,0.0,4.173624650171883e-17
7079460000.0,0.8,-8.787980000000001e-14,-1.8565000000000002e-09,0.001,0.0,4.1736396822653665e-17
7943280000.0,0.8,-8.82835e-14,-2.0830000000000004e-09,0.001,0.0,4.173587566602437e-17
8912510000.0,0.8,-8.87905e-14,-2.3372e-09,0.001,0.0,4.173649544229155e-17
10000000000.0,0.8,-8.94289e-14,-2.6224e-09,0.001,0.0,4.173679227641864e-17
